scope,observed_tier,patch,role,item_id,item_name,games,wins,losses,win_rate,holder_count,pick_rate,pick_rate_denominator,avg_final_slot,min_games_applied
overall,MIXED,16.17,JUNGLE,6698,プロフェイン ハイドラ,52,28,24,0.5384615384615384,52,0.051587301587301584,1008,1.0961538461538463,15
overall,MIXED,16.17,BOTTOM,3033,モータル リマインダー,52,28,24,0.5384615384615384,52,0.051587301587301584,1008,2.5,15
overall,MIXED,15.9,ALL,3031,インフィニティ エッジ,52,27,25,0.5192307692307693,52,0.12093023255813953,430,2.019230769230769,15
overall,MIXED,16.7,ALL,1054,ドラン シールド,52,27,25,0.5192307692307693,52,0.06753246753246753,770,1.1923076923076923,15
overall,MIXED,14.20,BOTTOM,1055,ドラン ブレード,52,27,25,0.5192307692307693,52,0.5652173913043478,92,0.5,15
overall,MIXED,15.16,BOTTOM,1055,ドラン ブレード,52,27,25,0.5192307692307693,52,0.48598130841121495,107,0.6153846153846154,15
overall,MIXED,15.20,MIDDLE,1056,ドラン リング,52,27,25,0.5192307692307693,52,0.3969465648854962,131,1.1730769230769231,15
overall,MIXED,16.11,UTILITY,3047,プレート スチールキャップ,52,27,25,0.5192307692307693,52,0.22033898305084745,236,2.6538461538461537,15
overall,MIXED,15.23,ALL,3158,アイオニア ブーツ,52,26,26,0.5,52,0.0896551724137931,580,2.8846153846153846,15
overall,MIXED,15.18,ALL,6672,クラーケン スレイヤー,52,26,26,0.5,52,0.08,650,1.6730769230769231,15
overall,MIXED,16.10,BOTTOM,2523,ヘクスオプティックC44,52,26,26,0.5,52,0.23423423423423423,222,1.7692307692307692,15
overall,MIXED,15.20,ALL,3158,アイオニア ブーツ,52,25,27,0.4807692307692308,52,0.07878787878787878,660,3.0,15
overall,MIXED,14.19,JUNGLE,3364,オラクル レンズ,52,25,27,0.4807692307692308,52,0.6190476190476191,84,6.0,15
overall,MIXED,16.4,ALL,4645,シャドウフレイム,52,25,27,0.4807692307692308,52,0.09811320754716982,530,2.7884615384615383,15
overall,MIXED,14.19,ALL,3158,アイオニア ブーツ,52,24,28,0.46153846153846156,52,0.12380952380952381,420,2.5384615384615383,15
overall,MIXED,16.17,JUNGLE,3053,ステラックの篭手,52,24,28,0.46153846153846156,52,0.051587301587301584,1008,2.0576923076923075,15
overall,MIXED,14.19,MIDDLE,3020,ソーサラー シューズ,52,24,28,0.46153846153846156,52,0.6190476190476191,84,2.9038461538461537,15
overall,MIXED,15.3,ALL,1056,ドラン リング,52,24,28,0.46153846153846156,52,0.12682926829268293,410,1.75,15
overall,MIXED,15.10,ALL,3078,トリニティ フォース,52,23,29,0.4423076923076923,52,0.07536231884057971,690,2.0576923076923075,15
overall,MIXED,15.3,ALL,3006,バーサーカー ブーツ,52,23,29,0.4423076923076923,52,0.12682926829268293,410,2.173076923076923,15
overall,MIXED,16.16,ALL,3070,女神の涙,52,23,29,0.4423076923076923,52,0.015615615615615615,3330,1.5961538461538463,15
overall,MIXED,16.15,ALL,3147,悲愴な仮面,52,23,29,0.4423076923076923,52,0.012590799031476998,4130,3.25,15
overall,MIXED,14.19,ALL,2031,詰め替えポーション,52,23,29,0.4423076923076923,52,0.12380952380952381,420,1.3461538461538463,15
overall,MIXED,16.5,ALL,6676,コレクター,52,22,30,0.4230769230769231,52,0.06419753086419754,810,1.5192307692307692,15
overall,MIXED,15.17,ALL,1037,ピッケル,52,22,30,0.4230769230769231,52,0.06419753086419754,810,3.6538461538461537,15
overall,MIXED,16.3,ALL,3871,ザズ＝ザクのレルムスパイク,52,21,31,0.40384615384615385,52,0.05909090909090909,880,0.17307692307692307,15
overall,MIXED,16.3,UTILITY,3871,ザズ＝ザクのレルムスパイク,52,21,31,0.40384615384615385,52,0.29545454545454547,176,0.17307692307692307,15
overall,MIXED,16.13,ALL,1033,ヌルマジック マント,52,21,31,0.40384615384615385,52,0.015805471124620062,3290,3.7884615384615383,15
overall,MIXED,16.8,ALL,1052,増魔の書,52,18,34,0.34615384615384615,52,0.07428571428571429,700,3.576923076923077,15
overall,MIXED,15.24,ALL,3172,ガンメタル ブーツ,51,37,14,0.7254901960784313,51,0.02982456140350877,1710,2.019607843137255,15
overall,MIXED,16.14,TOP,3742,デッド マン プレート,51,34,17,0.6666666666666666,51,0.07327586206896551,696,3.0,15
overall,MIXED,15.24,BOTTOM,1038,B. F. ソード,51,33,18,0.6470588235294118,51,0.1495601173020528,341,3.392156862745098,15
overall,MIXED,16.15,JUNGLE,3073,実験的ヘクスプレート,51,33,18,0.6470588235294118,51,0.06174334140435835,826,2.4705882352941178,15
overall,MIXED,16.15,MIDDLE,3040,セラフ エンブレイス,51,32,19,0.6274509803921569,51,0.06174334140435835,826,1.5098039215686274,15
overall,MIXED,16.13,ALL,1026,ブラスティング ワンド,51,32,19,0.6274509803921569,51,0.015501519756838906,3290,3.4313725490196076,15
overall,MIXED,15.13,ALL,3032,ユン・タル ワイルドアロー,51,32,19,0.6274509803921569,51,0.053125,960,1.7843137254901962,15
overall,MIXED,16.14,UTILITY,1052,増魔の書,51,32,19,0.6274509803921569,51,0.07327586206896551,696,3.9215686274509802,15
overall,MIXED,15.17,ALL,6655,ルーデン エコー,51,31,20,0.6078431372549019,51,0.06296296296296296,810,2.235294117647059,15
overall,MIXED,16.7,ALL,3078,トリニティ フォース,51,30,21,0.5882352941176471,51,0.06623376623376623,770,1.5294117647058822,15
overall,MIXED,16.15,ALL,3135,ヴォイド スタッフ,51,30,21,0.5882352941176471,51,0.012348668280871672,4130,2.784313725490196,15
overall,MIXED,16.17,ALL,3134,セレイテッド ダーク,51,28,23,0.5490196078431373,51,0.01011904761904762,5040,2.8627450980392157,15
overall,MIXED,15.4,UTILITY,3364,オラクル レンズ,51,27,24,0.5294117647058824,51,0.9444444444444444,54,6.0,15
overall,MIXED,15.21,BOTTOM,3340,ステルス ワード,51,27,24,0.5294117647058824,51,0.4358974358974359,117,6.0,15
overall,MIXED,16.16,ALL,1026,ブラスティング ワンド,51,27,24,0.5294117647058824,51,0.015315315315315315,3330,3.549019607843137,15
overall,MIXED,16.7,ALL,1058,ムダニ デカイ ロッド,51,27,24,0.5294117647058824,51,0.06623376623376623,770,3.2549019607843137,15
overall,MIXED,14.20,ALL,3153,ルインドキング ブレード,51,27,24,0.5294117647058824,51,0.1108695652173913,460,1.8823529411764706,15
overall,MIXED,16.12,ALL,6655,ルーデン エコー,51,27,24,0.5294117647058824,51,0.05730337078651685,890,2.4705882352941178,15
overall,MIXED,16.15,ALL,3211,スペクター カウル,51,26,25,0.5098039215686274,51,0.012348668280871672,4130,3.6862745098039214,15
overall,MIXED,16.15,JUNGLE,3157,ゾーニャの砂時計,51,26,25,0.5098039215686274,51,0.06174334140435835,826,1.4313725490196079,15
overall,MIXED,15.14,MIDDLE,1056,ドラン リング,51,26,25,0.5098039215686274,51,0.5543478260869565,92,0.5294117647058824,15
overall,MIXED,15.3,ALL,3363,ファーサイト オルタレーション,51,26,25,0.5098039215686274,51,0.12439024390243902,410,6.0,15
overall,MIXED,15.8,BOTTOM,3032,ユン・タル ワイルドアロー,51,26,25,0.5098039215686274,51,0.3923076923076923,130,1.4901960784313726,15
overall,MIXED,16.18,ALL,3100,リッチ ベイン,51,26,25,0.5098039215686274,51,0.030357142857142857,1680,2.2745098039215685,15
overall,MIXED,16.17,JUNGLE,3133,コールフィールド ウォーハンマー,51,25,26,0.49019607843137253,51,0.050595238095238096,1008,3.4901960784313726,15
overall,MIXED,15.24,ALL,3068,サンファイア イージス,51,25,26,0.49019607843137253,51,0.02982456140350877,1710,1.6666666666666667,15
overall,MIXED,16.7,JUNGLE,3340,ステルス ワード,51,25,26,0.49019607843137253,51,0.33116883116883117,154,6.0,15
overall,MIXED,16.12,ALL,3078,トリニティ フォース,51,25,26,0.49019607843137253,51,0.05730337078651685,890,1.7647058823529411,15
overall,MIXED,16.14,MIDDLE,3100,リッチ ベイン,51,25,26,0.49019607843137253,51,0.07327586206896551,696,2.411764705882353,15
overall,MIXED,16.7,ALL,3153,ルインドキング ブレード,51,25,26,0.49019607843137253,51,0.06623376623376623,770,1.9607843137254901,15
overall,MIXED,16.6,ALL,1028,ルビー クリスタル,51,25,26,0.49019607843137253,51,0.06710526315789474,760,3.9411764705882355,15
overall,MIXED,16.16,ALL,2003,体力ポーション,51,25,26,0.49019607843137253,51,0.015315315315315315,3330,1.1764705882352942,15
overall,MIXED,16.14,ALL,3124,グインソー レイジブレード,51,24,27,0.47058823529411764,51,0.014655172413793103,3480,1.8431372549019607,15
overall,MIXED,16.11,JUNGLE,2055,コントロール ワード,51,24,27,0.47058823529411764,51,0.21610169491525424,236,2.5294117647058822,15
overall,MIXED,16.16,BOTTOM,3033,モータル リマインダー,51,24,27,0.47058823529411764,51,0.07657657657657657,666,2.392156862745098,15
overall,MIXED,16.3,ALL,2510,黄昏と暁,51,24,27,0.47058823529411764,51,0.05795454545454545,880,2.0392156862745097,15
overall,MIXED,15.11,ALL,1056,ドラン リング,51,23,28,0.45098039215686275,51,0.09622641509433963,530,1.0392156862745099,15
overall,MIXED,14.19,ALL,6655,ルーデン エコー,51,23,28,0.45098039215686275,51,0.12142857142857143,420,2.3333333333333335,15
overall,MIXED,16.4,ALL,1056,ドラン リング,51,22,29,0.43137254901960786,51,0.09622641509433963,530,0.6470588235294118,15
overall,MIXED,15.20,BOTTOM,3340,ステルス ワード,51,21,30,0.4117647058823529,51,0.38636363636363635,132,6.0,15
overall,MIXED,15.13,ALL,3869,セレスティアル オポジション,51,20,31,0.39215686274509803,51,0.053125,960,0.3333333333333333,15
overall,MIXED,15.13,UTILITY,3869,セレスティアル オポジション,51,20,31,0.39215686274509803,51,0.265625,192,0.3333333333333333,15
overall,MIXED,16.6,ALL,6672,クラーケン スレイヤー,51,16,35,0.3137254901960784,51,0.06710526315789474,760,1.8431372549019607,15
overall,MIXED,16.18,ALL,3026,ガーディアン エンジェル,50,36,14,0.72,50,0.02976190476190476,1680,2.88,15
overall,MIXED,16.18,UTILITY,3020,ソーサラー シューズ,50,32,18,0.64,50,0.1488095238095238,336,2.68,15
overall,MIXED,16.16,TOP,2055,コントロール ワード,50,31,19,0.62,50,0.07507507507507508,666,2.64,15
overall,MIXED,16.13,JUNGLE,6653,ライアンドリーの仮面,50,31,19,0.62,50,0.07598784194528875,658,1.96,15
overall,MIXED,16.14,ALL,3109,騎士の誓い,50,31,19,0.62,50,0.014367816091954023,3480,2.56,15
overall,MIXED,16.14,UTILITY,3109,騎士の誓い,50,31,19,0.62,50,0.07183908045977011,696,2.56,15
overall,MIXED,16.9,ALL,3871,ザズ＝ザクのレルムスパイク,50,30,20,0.6,50,0.06329113924050633,790,0.26,15
overall,MIXED,16.9,UTILITY,3871,ザズ＝ザクのレルムスパイク,50,30,20,0.6,50,0.31645569620253167,158,0.26,15
overall,MIXED,16.15,BOTTOM,3072,ブラッドサースター,50,30,20,0.6,50,0.06053268765133172,826,1.84,15
overall,MIXED,16.14,JUNGLE,3153,ルインドキング ブレード,50,30,20,0.6,50,0.07183908045977011,696,1.76,15
overall,MIXED,16.15,ALL,2501,覇王のブラッドメイル,50,30,20,0.6,50,0.012106537530266344,4130,2.5,15
overall,MIXED,16.13,TOP,3075,ソーンメイル,50,29,21,0.58,50,0.07598784194528875,658,2.7,15
overall,MIXED,16.13,ALL,3072,ブラッドサースター,50,29,21,0.58,50,0.015197568389057751,3290,2.16,15
overall,MIXED,16.10,ALL,3009,スイフトネス ブーツ,50,28,22,0.56,50,0.04504504504504504,1110,2.46,15
overall,MIXED,16.11,ALL,3036,ドミニク リガード,50,28,22,0.56,50,0.0423728813559322,1180,3.0,15
overall,MIXED,16.17,ALL,3814,ナイト エッジ,50,28,22,0.56,50,0.00992063492063492,5040,2.74,15
overall,MIXED,16.9,ALL,3153,ルインドキング ブレード,50,28,22,0.56,50,0.06329113924050633,790,2.08,15
overall,MIXED,16.14,BOTTOM,3508,エッセンス リーバー,50,27,23,0.54,50,0.07183908045977011,696,1.88,15
overall,MIXED,16.15,ALL,3091,ウィッツ エンド,50,26,24,0.52,50,0.012106537530266344,4130,2.32,15
overall,MIXED,15.18,MIDDLE,3020,ソーサラー シューズ,50,26,24,0.52,50,0.38461538461538464,130,2.84,15
overall,MIXED,15.23,MIDDLE,3020,ソーサラー シューズ,50,26,24,0.52,50,0.43103448275862066,116,2.82,15
overall,MIXED,16.15,ALL,6670,ヌーンクィヴァー,50,26,24,0.52,50,0.012106537530266344,4130,3.36,15
overall,MIXED,15.12,ALL,6653,ライアンドリーの仮面,50,26,24,0.52,50,0.09803921568627451,510,2.7,15
overall,MIXED,15.24,JUNGLE,6653,ライアンドリーの仮面,50,26,24,0.52,50,0.14619883040935672,342,2.08,15
overall,MIXED,16.1,ALL,1028,ルビー クリスタル,50,26,24,0.52,50,0.06493506493506493,770,3.96,15
overall,MIXED,15.13,ALL,3067,キンドルジェム,50,25,25,0.5,50,0.052083333333333336,960,3.58,15
overall,MIXED,16.1,MIDDLE,4645,シャドウフレイム,50,25,25,0.5,50,0.3246753246753247,154,2.5,15
overall,MIXED,14.24,ALL,3020,ソーサラー シューズ,50,25,25,0.5,50,0.2,250,2.68,15
overall,MIXED,15.10,ALL,3075,ソーンメイル,50,25,25,0.5,50,0.07246376811594203,690,2.98,15
overall,MIXED,16.18,JUNGLE,6333,デス ダンス,50,25,25,0.5,50,0.1488095238095238,336,2.92,15
overall,MIXED,15.23,ALL,1056,ドラン リング,50,25,25,0.5,50,0.08620689655172414,580,0.9,15
overall,MIXED,15.12,ALL,3071,ブラック クリーバー,50,25,25,0.5,50,0.09803921568627451,510,2.1,15
overall,MIXED,16.8,ALL,1028,ルビー クリスタル,50,25,25,0.5,50,0.07142857142857142,700,3.98,15
overall,MIXED,15.23,ALL,3031,インフィニティ エッジ,50,24,26,0.48,50,0.08620689655172414,580,2.46,15
overall,MIXED,15.19,ALL,1029,クロース アーマー,50,24,26,0.48,50,0.043478260869565216,1150,3.92,15
overall,MIXED,16.1,ALL,6676,コレクター,50,24,26,0.48,50,0.06493506493506493,770,1.54,15
overall,MIXED,16.7,ALL,3871,ザズ＝ザクのレルムスパイク,50,24,26,0.48,50,0.06493506493506493,770,0.22,15
overall,MIXED,16.7,UTILITY,3871,ザズ＝ザクのレルムスパイク,50,24,26,0.48,50,0.3246753246753247,154,0.22,15
overall,MIXED,16.7,ALL,3009,スイフトネス ブーツ,50,24,26,0.48,50,0.06493506493506493,770,2.38,15
overall,MIXED,15.20,ALL,1054,ドラン シールド,50,24,26,0.48,50,0.07575757575757576,660,1.28,15
overall,MIXED,16.17,BOTTOM,6670,ヌーンクィヴァー,50,24,26,0.48,50,0.0496031746031746,1008,3.7,15
overall,MIXED,16.13,MIDDLE,3118,マリグナンス,50,24,26,0.48,50,0.07598784194528875,658,1.96,15
overall,MIXED,16.17,JUNGLE,6692,赤月の刃,50,24,26,0.48,50,0.0496031746031746,1008,1.22,15
overall,MIXED,15.7,BOTTOM,3006,バーサーカー ブーツ,50,23,27,0.46,50,0.5434782608695652,92,2.2,15
overall,MIXED,16.18,ALL,3145,ヘクステック オルタネーター,50,23,27,0.46,50,0.02976190476190476,1680,2.88,15
overall,MIXED,16.16,JUNGLE,1037,ピッケル,50,22,28,0.44,50,0.07507507507507508,666,3.4,15
overall,MIXED,15.17,TOP,3047,プレート スチールキャップ,50,22,28,0.44,50,0.30864197530864196,162,2.34,15
overall,MIXED,16.14,JUNGLE,2019,スチール シジル,50,21,29,0.42,50,0.07183908045977011,696,3.52,15
overall,MIXED,15.11,MIDDLE,3020,ソーサラー シューズ,50,21,29,0.42,50,0.4716981132075472,106,2.66,15
overall,MIXED,14.22,ALL,3006,バーサーカー ブーツ,50,21,29,0.42,50,0.1724137931034483,290,2.4,15
overall,MIXED,15.11,ALL,3111,マーキュリー ブーツ,50,21,29,0.42,50,0.09433962264150944,530,2.58,15
overall,MIXED,15.17,ALL,3158,アイオニア ブーツ,50,20,30,0.4,50,0.06172839506172839,810,2.88,15
overall,MIXED,16.15,UTILITY,3916,忘却のオーブ,50,20,30,0.4,50,0.06053268765133172,826,3.8,15
overall,MIXED,15.24,TOP,6631,ストライドブレイカー,50,19,31,0.38,50,0.14619883040935672,342,1.26,15
overall,MIXED,16.10,ALL,1054,ドラン シールド,50,19,31,0.38,50,0.04504504504504504,1110,1.1,15
overall,MIXED,15.18,ALL,1037,ピッケル,50,16,34,0.32,50,0.07692307692307693,650,3.38,15
overall,MIXED,16.17,UTILITY,6617,ムーンストーンの再生,49,35,14,0.7142857142857143,49,0.04861111111111111,1008,2.836734693877551,15
overall,MIXED,15.13,BOTTOM,3032,ユン・タル ワイルドアロー,49,31,18,0.6326530612244898,49,0.2552083333333333,192,1.7551020408163265,15
overall,MIXED,16.1,ALL,1052,増魔の書,49,31,18,0.6326530612244898,49,0.06363636363636363,770,3.142857142857143,15
overall,MIXED,16.16,ALL,6694,セリルダの怨恨,49,30,19,0.6122448979591837,49,0.014714714714714715,3330,2.7551020408163267,15
overall,MIXED,16.13,ALL,3814,ナイト エッジ,49,29,20,0.5918367346938775,49,0.014893617021276596,3290,3.2244897959183674,15
overall,MIXED,16.18,ALL,3076,ブランブル ベスト,49,29,20,0.5918367346938775,49,0.029166666666666667,1680,3.63265306122449,15
overall,MIXED,16.3,ALL,3089,ラバドン デスキャップ,49,29,20,0.5918367346938775,49,0.05568181818181818,880,2.857142857142857,15
overall,MIXED,16.14,BOTTOM,3094,ラピッド ファイアキャノン,49,29,20,0.5918367346938775,49,0.07040229885057471,696,2.8979591836734695,15
overall,MIXED,16.18,MIDDLE,3364,オラクル レンズ,49,28,21,0.5714285714285714,49,0.14583333333333334,336,6.0,15
overall,MIXED,16.8,ALL,6672,クラーケン スレイヤー,49,28,21,0.5714285714285714,49,0.07,700,1.6938775510204083,15
overall,MIXED,16.5,ALL,3871,ザズ＝ザクのレルムスパイク,49,28,21,0.5714285714285714,49,0.06049382716049383,810,0.4897959183673469,15
overall,MIXED,16.5,UTILITY,3871,ザズ＝ザクのレルムスパイク,49,28,21,0.5714285714285714,49,0.30246913580246915,162,0.4897959183673469,15
overall,MIXED,16.8,ALL,3020,ソーサラー シューズ,49,28,21,0.5714285714285714,49,0.07,700,2.4489795918367347,15
overall,MIXED,16.13,ALL,3109,騎士の誓い,49,28,21,0.5714285714285714,49,0.014893617021276596,3290,2.326530612244898,15
overall,MIXED,16.13,UTILITY,3109,騎士の誓い,49,28,21,0.5714285714285714,49,0.0745814307458143,657,2.326530612244898,15
overall,MIXED,16.16,TOP,3158,アイオニア ブーツ,49,27,22,0.5510204081632653,49,0.07357357357357357,666,2.2244897959183674,15
overall,MIXED,16.14,JUNGLE,6696,アクシオム アーク,49,27,22,0.5510204081632653,49,0.07040229885057471,696,1.0204081632653061,15
overall,MIXED,16.4,BOTTOM,3031,インフィニティ エッジ,49,27,22,0.5510204081632653,49,0.46226415094339623,106,2.183673469387755,15
overall,MIXED,15.14,JUNGLE,3364,オラクル レンズ,49,27,22,0.5510204081632653,49,0.532608695652174,92,6.0,15
overall,MIXED,16.3,ALL,6672,クラーケン スレイヤー,49,27,22,0.5510204081632653,49,0.05568181818181818,880,1.5918367346938775,15
overall,MIXED,15.24,ALL,3170,スイフトマーチ,49,27,22,0.5510204081632653,49,0.02865497076023392,1710,2.3469387755102042,15
overall,MIXED,16.15,UTILITY,3075,ソーンメイル,49,27,22,0.5510204081632653,49,0.059322033898305086,826,2.938775510204082,15
overall,MIXED,15.22,ALL,6653,ライアンドリーの仮面,49,27,22,0.5510204081632653,49,0.07424242424242425,660,2.306122448979592,15
